dossier_id,country,holistic_policy_decision,risk_score,compliant_submission,inn_infringement,gmp_inspection_status,gmp_inspection_recent,gmp_certificate_validity,clinical_data_available,pivotal_trial_outcome,aware_category,amr_unmet_need,targets_mdr_pathogen,glass_resistance_trend,similarity_to_existing_watch,existing_watch_comparator,defect_modes
DOS-F91BDD36C8,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-3EF8F3AB28,Tanzania,deep_review,0.74,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,high,levofloxacin,
DOS-91A623DA70,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement
DOS-5E1E3BE093,Tanzania,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_certificate_expired|gmp_outdated
DOS-CB11BDEBDA,Uganda,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant|short_section
DOS-A77E80DD65,Tanzania,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_not_met,access,routine,False,declining,low,not_applicable,clinical_failed|gmp_outdated|missing_section
DOS-8396A71F7D,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,rising,low,not_applicable,
DOS-76A550F495,Uganda,reject_and_return,0.92,False,False,compliant,False,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_outdated
DOS-9A4ECF06D1,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|missing_section
DOS-827D8BDE6B,Uganda,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-8427F67A22,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-799A5B32F3,Burkina Faso,standard_review,0.64,False,False,compliant,True,valid,True,endpoint_met,watch,moderate,False,rising,moderate,levofloxacin,short_section
DOS-28FFEFCC0E,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-F1E8AC0BA5,Uganda,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-467F1B8289,Botswana,reject_and_return,0.92,False,False,compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_outdated|short_section
DOS-20760D1355,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-741D3F3642,Botswana,standard_review,0.64,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,short_section
DOS-0FAFDD1F64,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-EC4160FF2B,Tanzania,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|missing_section
DOS-902DD1A87E,Tanzania,fast_track,0.34,True,False,compliant,True,valid,True,endpoint_met,reserve,high,True,rising,not_applicable,not_applicable,
DOS-5D2F0F8EA9,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,declining,low,not_applicable,
DOS-A07EDE21EC,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-6DCD68C539,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,stable,high,thiamphenicol,
DOS-EDA358516F,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement
DOS-B702A9B5C6,Botswana,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_certificate_expired
DOS-E3C486C223,Uganda,reject_and_return,0.92,False,False,compliant,False,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired|gmp_outdated
DOS-60BC0F4D07,Uganda,deep_review,0.78,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,missing_section
DOS-2947714FB5,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-7F99F8D206,Uganda,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-B78239ECA5,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-958E78E208,Uganda,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-92221AC647,Uganda,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-4D8225252F,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement|missing_section
DOS-BB0D7A3C09,Uganda,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-44818671A1,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-F097038374,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement|missing_section
DOS-424E4819A0,Tanzania,reject_and_return,0.92,False,True,compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_outdated|inn_infringement
DOS-15CA70DCD8,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-3EF6CB32CF,Botswana,reject_and_return,0.92,False,False,non_compliant,False,valid,False,missing_evidence,watch,routine,False,rising,high,ceftriaxone,clinical_missing|gmp_non_compliant
DOS-CC60A7CBC8,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-ECAC193A34,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-AA00E83AAF,Tanzania,reject_and_return,0.92,False,False,compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_outdated|short_section
DOS-E7B99AC97C,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-DE05116063,Uganda,reject_and_return,0.92,False,True,non_compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_non_compliant|inn_infringement
DOS-A85586AA52,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-3CDC41F0F6,Botswana,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-05DEB6E758,Tanzania,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|missing_section
DOS-28136E0ADD,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,moderate,cefotaxime,
DOS-49D5EC3471,Tanzania,deep_review,0.74,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,high,cefotaxime,
DOS-944AD85319,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-1EA892A699,Tanzania,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-CAD8EB4C01,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,access,routine,False,declining,low,not_applicable,inn_infringement
DOS-1360CB5B27,Uganda,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-2D8B8D84C7,Tanzania,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated
DOS-FAEF1AF0F2,Uganda,reject_and_return,0.92,False,False,non_compliant,False,expired,True,endpoint_met,access,routine,False,stable,low,not_applicable,gmp_certificate_expired|gmp_non_compliant
DOS-4CB789FED0,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-B7567B41CF,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-F9C6DB90AB,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement
DOS-7BE4E5A7F0,Tanzania,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated|missing_section|short_section
DOS-75CCF9AE9E,Tanzania,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-702C6CAC09,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-859F989E10,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed
DOS-20A16017AE,Burkina Faso,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,watch,routine,False,stable,low,lincomycin,
DOS-A90C0AFABB,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,reserve,critical,True,rising,not_applicable,not_applicable,gmp_non_compliant
DOS-7EFBD823EC,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-6F26CB76AD,Burkina Faso,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-62EF364D37,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-938AE95399,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-1DFCC296A6,Botswana,deep_review,0.78,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,short_section
DOS-2C771638E3,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-96059F841C,Botswana,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_not_met,access,routine,False,rising,low,not_applicable,clinical_failed|gmp_certificate_expired|gmp_outdated
DOS-2ABBC96FA6,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed
DOS-A28CF36E46,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-76EA60A9BC,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-E3420C9528,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,declining,low,not_applicable,
DOS-44EA8336AF,Burkina Faso,reject_and_return,0.92,False,True,non_compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_non_compliant|inn_infringement
DOS-45CE4B8AE9,Tanzania,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_met,access,routine,False,stable,low,not_applicable,gmp_outdated|inn_infringement
DOS-853F9252B6,Uganda,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-048A0D0900,Uganda,reject_and_return,0.92,False,True,compliant,True,expired,True,endpoint_not_met,watch,routine,False,rising,moderate,azithromycin,clinical_failed|gmp_certificate_expired|inn_infringement
